2 2 136 289.2 289.2 10 0.244121074677
5 3 83 237.85 186.5 20 0.548292160034
6 1 79 285.466666667 380.7 30 0.9350669384
9 3 56 261.325 188.9 40 1.22275590897
12 3 75 245.0 179.7 50 1.59612679482
16 4 75 217.533333333 80.2 60 1.98639559746
17 1 71 241.3 383.9 70 2.35520768166
17 0 21 272.4125 490.2 80 2.662078619
18 1 31 285.288888889 388.3 90 2.97448563576
18 0 39 305.86 491.0 100 3.27042555809
18 0 32 322.690909091 491.0 110 3.57396459579
22 4 24 303.216666667 89.0 120 3.85098838806
24 2 23 302.384615385 292.4 130 4.11616659164
25 1 19 308.75 391.5 140 4.40396261215
25 0 60 319.913333333 476.2 150 4.85178875923
26 1 41 323.8625 383.1 160 5.21625375748
27 1 50 327.558823529 386.7 170 5.55075478554
29 2 39 325.338888889 287.6 180 5.85904288292
30 1 27 328.631578947 387.9 190 6.19167804718
31 1 30 331.455 385.1 200 6.55008792877
32 1 24 334.066666667 386.3 210 6.88776397705
32 0 15 341.254545455 492.2 220 7.17641401291
32 0 18 347.904347826 494.2 230 7.44457411766
33 1 24 349.6375 389.5 240 7.75418615341
34 1 76 350.88 380.7 250 8.14720630646
35 1 10 352.565384615 394.7 260 8.40124630928
37 2 32 350.144444444 287.2 270 8.71398329735
37 0 9 355.310714286 494.8 280 8.97380638123
38 1 30 356.434482759 387.9 290 9.29491329193
38 0 22 360.653333333 483.0 300 9.72126340866
38 0 13 364.790322581 488.9 310 10.0361793041
39 1 10 365.575 389.9 320 10.3370583057
40 1 23 366.348484848 391.1 330 10.6241362095
40 0 11 370.120588235 494.6 340 10.8885803223
41 1 29 370.56 385.5 350 11.2343482971
41 0 11 373.95 492.6 360 11.5197591782
44 3 15 368.916216216 187.7 370 11.8247032166
45 1 26 369.510526316 391.5 380 12.1064362526
46 1 47 369.88974359 384.3 390 12.4619553089
47 1 6 370.43 391.5 400 12.7498323917
48 1 17 370.982926829 393.1 410 13.0167312622
48 0 4 373.935714286 495.0 420 13.2752912045
50 2 26 371.741860465 279.6 430 13.692784071
50 0 21 374.415909091 489.4 440 14.0075352192
51 1 9 374.884444444 395.5 450 14.2483782768
51 0 9 377.47826087 494.2 460 14.5169923306
52 1 15 377.780851064 391.7 470 14.7992403507
52 0 13 380.189583333 493.4 480 15.0755531788
53 1 18 380.373469388 389.2 490 15.3830401897
53 0 11 382.642 493.8 500 15.6553692818
53 0 28 384.735294118 489.4 510 15.9726932049
53 0 13 386.778846154 491.0 520 16.2728693485
54 1 20 386.816981132 388.8 530 16.5846543312
54 0 5 388.798148148 493.8 540 16.8565373421
54 0 9 390.7 493.4 550 17.132635355
54 0 10 392.505357143 491.8 560 17.4234383106
54 0 14 394.296491228 494.6 570 17.6877703667
54 0 7 396.018965517 494.2 580 17.9568111897
54 0 21 397.574576271 487.8 590 18.2937111855
54 0 13 399.165 493.0 600 18.5722591877
54 0 38 400.598360656 486.6 610 18.9162762165
55 1 13 400.477419355 393.1 620 19.1852252483
55 0 34 401.838095238 486.2 630 19.5322232246
57 2 15 400.140625 293.2 640 19.7878422737
57 0 18 401.489230769 487.8 650 20.1205182076
57 0 7 402.863636364 492.2 660 20.4079232216
59 2 8 401.232835821 293.6 670 20.6606032848
62 3 12 398.186764706 194.1 680 20.8980433941
63 1 9 398.089855072 391.5 690 21.1801273823
63 0 17 399.394285714 489.4 700 21.4975893497
65 2 26 397.804225352 286.5 710 21.819858551
65 0 12 399.131944444 493.4 720 22.0963785648
67 2 17 397.571232877 285.2 730 22.4302275181
68 1 16 397.424324324 386.7 740 22.7638316154
68 0 13 398.684 491.9 750 23.0516045094
69 1 8 398.589473684 391.5 760 23.336139679
69 0 9 399.846753247 495.4 770 23.5909116268
70 1 15 399.775641026 394.3 780 23.847881794
71 1 14 399.650632911 389.9 790 24.1481137276
71 0 13 400.8475 495.4 800 24.4026486874
73 2 14 399.533333333 294.4 810 24.6478977203
74 1 14 399.42195122 390.4 820 24.9441866875
74 0 6 400.544578313 492.6 830 25.229190588
74 0 4 401.645238095 493.0 840 25.5099365711
74 0 7 402.762352941 496.6 850 25.7501716614
75 1 22 402.515116279 381.5 860 26.1943717003
75 0 8 403.564367816 493.8 870 26.4658095837
75 0 15 404.594318182 494.2 880 26.7402925491
78 3 18 402.215730337 192.9 890 26.9905395508
82 4 21 398.766666667 91.8 900 27.2420165539
82 0 9 399.810989011 493.8 910 27.5114996433
83 1 5 399.818478261 400.5 920 27.7020065784
83 0 7 400.867741935 497.4 930 27.9359276295
83 0 21 401.877659574 495.8 940 28.1848576069
84 1 8 401.797894737 394.3 950 28.4387714863
84 0 2 402.771875 495.3 960 28.6946554184
84 0 22 403.68556701 491.4 970 28.9883773327
84 0 11 404.625510204 495.8 980 29.241209507
84 0 10 405.526262626 493.8 990 29.5152983665
85 1 20 405.423 395.2 1000 29.7616522312
86 1 8 405.332673267 396.3 1010 29.9960811138
87 1 14 405.23627451 395.5 1020 30.2390041351
88 1 7 405.13592233 394.9 1030 30.4869031906
90 2 34 403.932692308 280.0 1040 30.8724973202
90 0 1 404.838095238 499.0 1050 31.0909874439
90 0 8 405.688679245 495.0 1060 31.3510396481
91 1 5 405.602803738 396.5 1070 31.5855877399
91 0 5 406.456481481 497.8 1080 31.8154027462
91 0 4 407.287155963 497.0 1090 32.0536067486
92 1 19 407.165454545 393.9 1100 32.3119325638
92 0 19 407.956756757 495.0 1110 32.5716917515
93 1 37 407.70625 379.9 1120 32.9696338177
93 0 1 408.496460177 497.0 1130 33.2060158253
