9 9 0 -408.0 -408.0 10 0.247283935547
19 10 0 -463.35 -518.7 20 0.725505828857
29 10 0 -475.766666667 -500.6 30 0.906604766846
39 10 0 -485.675 -515.4 40 1.25238370895
49 10 0 -490.66 -510.6 50 1.5422847271
58 9 0 -476.4 -405.1 60 1.80076265335
68 10 0 -479.785714286 -500.1 70 2.01826667786
78 10 0 -483.6625 -510.8 80 2.28221273422
88 10 0 -486.622222222 -510.3 90 2.62859654427
97 9 0 -478.37 -404.1 100 2.90763044357
107 10 0 -481.336363636 -511.0 110 3.20427656174
115 8 0 -466.016666667 -297.5 120 3.41089844704
125 10 0 -468.315384615 -495.9 130 3.57087445259
134 9 0 -464.257142857 -411.5 140 3.9735865593
143 9 0 -461.486666667 -422.7 150 4.40857243538
153 10 0 -463.90625 -500.2 160 4.6387822628
162 9 0 -460.494117647 -405.9 170 4.93256926537
172 10 0 -462.777777778 -501.6 180 5.2294523716
181 9 0 -460.047368421 -410.9 190 5.57007837296
191 10 0 -462.38 -506.7 200 5.82333636284
200 9 0 -460.161904762 -415.8 210 6.19999837875
209 9 0 -457.818181818 -408.6 220 6.60032629967
218 9 0 -455.186956522 -397.3 230 6.91513943672
226 8 0 -449.0625 -308.2 240 7.23113846779
235 9 0 -447.084 -399.6 250 7.45708036423
245 10 0 -449.242307692 -503.2 260 7.70164752007
254 9 0 -447.492592593 -402.0 270 7.94309854507
263 9 0 -446.635714286 -423.5 280 8.41725945473
272 9 0 -445.355172414 -409.5 290 8.86429738998
281 9 0 -444.01 -405.0 300 9.13373017311
291 10 0 -446.016129032 -506.2 310 9.4037861824
300 9 0 -444.796875 -407.0 320 9.68990921974
310 10 0 -446.878787879 -513.5 330 10.0418992043
319 9 0 -445.582352941 -402.8 340 10.3192591667
328 9 0 -444.591428571 -410.9 350 10.7291481495
338 10 0 -446.413888889 -510.2 360 11.1767699718
348 10 0 -447.702702703 -494.1 370 11.3422751427
357 9 0 -446.547368421 -403.8 380 11.5927939415
367 10 0 -448.146153846 -508.9 390 11.8935270309
377 10 0 -449.575 -505.3 400 12.167840004
386 9 0 -448.497560976 -405.4 410 12.4562530518
395 9 0 -447.395238095 -402.2 420 12.6993849277
404 9 0 -446.553488372 -411.2 430 13.0417439938
413 9 0 -445.861363636 -416.1 440 13.4229581356
423 10 0 -447.417777778 -515.9 450 13.7849421501
433 10 0 -448.802173913 -511.1 460 14.3155601025
441 8 0 -445.489361702 -293.1 470 14.4830160141
451 10 0 -446.675 -502.4 480 14.7184700966
461 10 0 -448.085714286 -515.8 490 15.0822241306
470 9 0 -447.398 -413.7 500 15.4777810574
480 10 0 -448.468627451 -502.0 510 15.6894271374
490 10 0 -449.478846154 -501.0 520 15.9139690399
499 9 0 -448.988679245 -423.5 530 16.3750560284
509 10 0 -450.007407407 -504.0 540 16.6619751453
519 10 0 -451.236363636 -517.6 550 17.0396230221
528 9 0 -450.698214286 -421.1 560 17.4769711494
538 10 0 -451.587719298 -501.4 570 17.7133450508
548 10 0 -452.432758621 -500.6 580 17.9132299423
558 10 0 -453.36440678 -507.4 590 18.4362330437
568 10 0 -454.115 -498.4 600 18.6366910934
577 9 0 -453.267213115 -402.4 610 18.8835921288
587 10 0 -454.040322581 -501.2 620 19.1000831127
597 10 0 -454.876190476 -506.7 630 19.3909461498
605 8 0 -452.58125 -308.0 640 19.6699092388
615 10 0 -453.509230769 -512.9 650 20.0251502991
625 10 0 -454.296969697 -505.5 660 20.3007032871
634 9 0 -453.395522388 -393.9 670 20.484536171
644 10 0 -454.116176471 -502.4 680 20.7112791538
653 9 0 -453.407246377 -405.2 690 21.0091502666
661 8 0 -451.355714286 -309.8 700 21.3617982864
671 10 0 -452.204225352 -511.6 710 21.7002522945
680 9 0 -451.651388889 -412.4 720 22.0651593208
690 10 0 -452.421917808 -507.9 730 22.378313303
700 10 0 -453.27027027 -515.2 740 22.7558634281
709 9 0 -452.808 -418.6 750 23.4995703697
718 9 0 -452.278947368 -412.6 760 23.8559474945
727 9 0 -451.698701299 -407.6 770 24.1677424908
737 10 0 -452.383333333 -505.1 780 24.4249784946
747 10 0 -453.191139241 -516.2 790 24.8020524979
756 9 0 -452.565 -403.1 800 25.0678014755
766 10 0 -453.188888889 -503.1 810 25.2939715385
775 9 0 -452.548780488 -400.7 820 25.5269474983
785 10 0 -453.275903614 -512.9 830 25.8781554699
795 10 0 -454.042857143 -517.7 840 26.2570233345
803 8 0 -452.255294118 -302.1 850 26.6129803658
813 10 0 -452.91744186 -509.2 860 26.9378643036
823 10 0 -453.514942529 -504.9 870 27.1910912991
833 10 0 -454.129545455 -507.6 880 27.4403293133
842 9 0 -453.556179775 -403.1 890 27.7043123245
852 10 0 -454.214444444 -512.8 900 28.0241594315
861 9 0 -453.707692308 -408.1 910 28.3408412933
870 9 0 -453.139130435 -401.4 920 28.5751464367
880 10 0 -453.819354839 -516.4 930 28.9398396015
889 9 0 -453.293617021 -404.4 940 29.2226455212
899 10 0 -453.970526316 -517.6 950 29.6114406586
907 8 0 -452.469791667 -309.9 960 29.9560236931
917 10 0 -453.06185567 -509.9 970 30.6130816936
927 10 0 -453.562244898 -502.1 980 30.8653285503
937 10 0 -454.062626263 -503.1 990 31.0886147022
947 10 0 -454.586 -506.4 1000 31.3588335514
956 9 0 -454.093069307 -404.8 1010 31.6612966061
966 10 0 -454.705882353 -516.6 1020 32.0488386154
975 9 0 -454.261165049 -408.9 1030 32.4231426716
985 10 0 -454.784615385 -508.7 1040 32.812078476
994 9 0 -454.375238095 -411.8 1050 33.16223526
1004 10 0 -454.979245283 -518.4 1060 33.5788743496
1013 9 0 -454.624299065 -417.0 1070 33.9812903404
1023 10 0 -455.256481481 -522.9 1080 34.430226326
1033 10 0 -455.687155963 -502.2 1090 34.6662762165
1042 9 0 -455.208181818 -403.0 1100 34.9437451363
1052 10 0 -455.656756757 -505.0 1110 35.2520222664
1062 10 0 -456.147321429 -510.6 1120 35.6024682522
1072 10 0 -456.566371681 -503.5 1130 35.8573081493
1082 10 0 -457.001754386 -506.2 1140 36.1329042912
1091 9 0 -456.542608696 -404.2 1150 36.3996691704
1101 10 0 -456.953448276 -504.2 1160 36.6542363167
1110 9 0 -456.543589744 -409.0 1170 36.9853873253
1120 10 0 -456.926271186 -501.7 1180 37.2087583542
1130 10 0 -457.300840336 -501.5 1190 37.4295473099
1139 9 0 -456.831666667 -401.0 1200 37.6718263626
1148 9 0 -456.40661157 -405.4 1210 37.9844062328
1158 10 0 -456.794262295 -503.7 1220 38.2485413551
1167 9 0 -456.331707317 -399.9 1230 38.4732124805
1177 10 0 -456.703225806 -502.4 1240 38.7317655087
1184 7 0 -454.788 -217.3 1250 39.1956543922
1194 10 0 -455.16031746 -501.7 1260 39.9082093239
1203 9 0 -454.836220472 -414.0 1270 40.290595293
1213 10 0 -455.21328125 -503.1 1280 40.5438153744
1222 9 0 -454.852713178 -408.7 1290 40.8691654205
1231 9 0 -454.470769231 -405.2 1300 41.1451632977
1241 10 0 -454.838167939 -502.6 1310 41.3892123699
1250 9 0 -454.452272727 -403.9 1320 41.6536254883
1259 9 0 -454.108270677 -408.7 1330 41.9895703793
1269 10 0 -454.474626866 -503.2 1340 42.2394385338
1279 10 0 -454.940740741 -517.4 1350 42.6595726013
1288 9 0 -454.531617647 -399.3 1360 42.8866727352
1298 10 0 -454.949635036 -511.8 1370 43.2118906975
1308 10 0 -455.352898551 -510.6 1380 43.5580945015
1318 10 0 -455.736690647 -508.7 1390 43.8627793789
1328 10 0 -456.180714286 -517.9 1400 44.2517354488
1338 10 0 -456.564539007 -510.3 1410 44.5662512779
1347 9 0 -456.258450704 -413.1 1420 44.9257283211
1357 10 0 -456.651748252 -512.5 1430 45.2772033215
1365 8 0 -455.71875 -322.3 1440 45.7484121323
1375 10 0 -456.048965517 -503.6 1450 46.0340759754
1385 10 0 -456.33630137 -498.0 1460 46.2356131077
1395 10 0 -456.653061224 -502.9 1470 46.4950389862
1404 9 0 -456.284459459 -402.1 1480 46.7406358719
1414 10 0 -456.720134228 -521.2 1490 47.1664128304
1424 10 0 -457.069333333 -509.1 1500 47.4788587093
1434 10 0 -457.359602649 -500.9 1510 47.7025146484
1444 10 0 -457.689473684 -507.5 1520 47.9913146496
1452 8 0 -456.7 -306.3 1530 48.3130075932
1460 8 0 -455.716233766 -305.2 1540 48.6139245033
1469 9 0 -455.385806452 -404.5 1550 48.906822443
1479 10 0 -455.749358974 -512.1 1560 49.2688024044
1489 10 0 -456.086624204 -508.7 1570 49.5722453594
1494 5 0 -453.251898734 -8.2 1580 49.9649744034
1504 10 0 -453.603144654 -509.1 1590 50.2915053368
1513 9 0 -453.3025 -405.5 1600 50.5894033909
1523 10 0 -453.60310559 -501.7 1610 50.8148264885
1531 8 0 -452.69382716 -306.3 1620 51.1347835064
1541 10 0 -453.033742331 -508.1 1630 52.0460655689
1550 9 0 -452.743292683 -405.4 1640 52.3433735371
1558 8 0 -451.912121212 -315.6 1650 52.7610354424
1568 10 0 -452.2 -499.7 1660 52.9805145264
