4 4 131 93.4 93.4 10 0.148562908173
6 2 32 193.1 292.8 20 0.337469816208
6 0 63 291.866666667 489.4 30 0.570738792419
6 0 13 341.95 492.2 40 0.801462888718
7 1 35 352.02 392.3 50 1.0301618576
8 1 23 358.8 392.7 60 1.262155056
10 2 10 349.542857143 294.0 70 1.46076583862
12 2 14 342.35 292.0 80 1.69947171211
13 1 18 347.988888889 393.1 90 1.91182255745
13 0 11 362.37 491.8 100 2.19394659996
13 0 31 374.209090909 492.6 110 2.40686058998
14 1 18 375.816666667 393.5 120 2.61212158203
15 1 10 377.115384615 392.7 130 2.84000968933
17 2 34 371.007142857 291.6 140 3.0567715168
17 0 35 379.14 493.0 150 3.28170466423
17 0 9 386.25625 493.0 160 3.52612757683
18 1 56 386.447058824 389.5 170 3.7835495472
18 0 36 392.433333333 494.2 180 4.00004553795
20 2 21 387.084210526 290.8 190 4.21986460686
21 1 25 387.425 393.9 200 4.4245455265
22 1 16 387.638095238 391.9 210 4.65575051308
22 0 27 392.245454545 489.0 220 4.91526460648
23 1 19 392.317391304 393.9 230 5.12494659424
24 1 31 392.283333333 391.5 240 5.3643655777
24 0 13 396.248 491.4 250 5.60684156418
25 1 32 396.157692308 393.9 260 5.80996751785
25 0 6 399.7 491.8 270 6.04840040207
25 0 15 402.989285714 491.8 280 6.29381656647
25 0 14 406.079310345 492.6 290 6.53312754631
25 0 17 408.896666667 490.6 300 6.77794241905
26 1 28 408.374193548 392.7 310 7.04578256607
27 1 19 407.871875 392.3 320 7.28584742546
28 1 10 407.460606061 394.3 330 7.49280643463
29 1 16 407.061764706 393.9 340 7.70474839211
29 0 11 409.517142857 493.0 350 7.93192148209
31 2 8 406.286111111 293.2 360 8.13654541969
31 0 17 408.683783784 495.0 370 8.33802938461
31 0 13 410.944736842 494.6 380 8.54720950127
32 1 11 410.435897436 391.1 390 8.77143669128
33 1 12 410.0125 393.5 400 8.9839656353
33 0 15 412.026829268 492.6 410 9.21254372597
34 1 11 411.595238095 393.9 420 9.41976261139
36 2 8 408.823255814 292.4 430 9.63190579414
36 0 13 410.745454545 493.4 440 9.85192465782
39 3 30 405.877777778 191.7 450 10.0563907623
39 0 14 407.72826087 491.0 460 10.2991547585
41 2 10 405.265957447 292.0 470 10.5172946453
43 2 12 402.914583333 292.4 480 10.7297437191
43 0 21 404.744897959 492.6 490 10.9548106194
43 0 10 406.526 493.8 500 11.1742565632
44 1 9 406.223529412 391.1 510 11.4060006142
45 1 11 405.963461538 392.7 520 11.6248977184
46 1 10 405.698113208 391.9 530 11.8518657684
48 2 14 403.614814815 293.2 540 12.0546507835
48 0 24 405.189090909 490.2 550 12.3008975983
48 0 10 406.785714286 494.6 560 12.5137836933
49 1 18 406.531578947 392.3 570 12.7359786034
49 0 16 408.029310345 493.4 580 12.9581296444
